person_id_random,date,transaction_type,direction,amount
7762100560,2015-03-14,send_money,out,400.0
7762100560,2015-03-14,transfer_from_mshwari,in,4500.0
7762100560,2015-02-16,send_money,out,2600.0
7762100560,2015-06-30,transfer_to_mshwari,out,130.0
7762100560,2015-03-14,transfer_from_mshwari,in,100.0
7762100560,2015-03-15,transfer_from_mshwari,in,100.0
7762100560,2015-07-11,transfer_from_mshwari,in,130.0
7762100560,2015-08-05,buy_mpesa_credit,in,2060.0
7762100560,2015-08-05,send_money,out,5000.0
7762100560,2015-08-31,buy_mpesa_credit,in,1000.0
7762100560,2015-09-07,buy_mpesa_credit,in,1150.0
7762100560,2015-09-14,buy_mpesa_credit,in,1200.0
7762100560,2015-09-19,buy_mpesa_credit,in,1800.0
7762100560,2015-10-01,buy_mpesa_credit,in,4500.0
5507647821,2015-09-10,buy_mpesa_credit,in,130.0
4461208066,2015-07-21,send_money,out,527.0
4461208066,2015-07-04,buy_mpesa_credit,in,6200.0
4461208066,2015-07-12,buy_mpesa_credit,in,2800.0
4461208066,2015-07-12,buy_mpesa_credit,in,3000.0
4461208066,2015-07-12,buy_mpesa_credit,in,2160.0
4461208066,2015-07-08,buy_mpesa_credit,in,1100.0
4461208066,2015-07-27,buy_mpesa_credit,in,3490.0
4461208066,2015-07-07,send_money,out,1000.0
4461208066,2015-07-06,buy_mpesa_credit,in,100.0
4461208066,2015-07-16,send_money,out,7500.000000000001
4461208066,2015-07-09,send_money,out,5500.0
4461208066,2015-07-17,buy_mpesa_credit,in,2050.0
4461208066,2015-07-20,buy_mpesa_credit,in,1000.0
4461208066,2015-07-15,send_money,out,1000.0
4461208066,2015-07-24,buy_mpesa_credit,in,500.0
4461208066,2015-07-04,send_money,out,2027.0
4461208066,2015-07-10,send_money,out,127.0
4461208066,2015-07-18,buy_mpesa_credit,in,550.0
4461208066,2015-07-10,buy_mpesa_credit,in,3200.0
4461208066,2015-07-10,send_money,out,3000.0
4461208066,2015-07-15,buy_mpesa_credit,in,1050.0
4461208066,2015-07-21,send_money,out,3050.0
4461208066,2015-07-06,buy_mpesa_credit,in,2100.0
4461208066,2015-07-26,buy_mpesa_credit,in,200.0
4461208066,2015-07-24,send_money,out,3000.0
4461208066,2015-07-21,buy_mpesa_credit,in,550.0
4461208066,2015-07-28,buy_mpesa_credit,in,2180.0
4461208066,2015-07-07,transfer_from_mshwari,in,3750.0000000000005
4461208066,2015-07-04,send_money,out,4049.0
4461208066,2015-07-23,send_money,out,2000.0
9504846186,2014-08-18,send_money,out,3550.0
7152353641,2014-09-16,send_money,out,200.0
7152353641,2014-09-16,buy_mpesa_credit,in,215.0
7152353641,2014-09-16,transfer_to_mshwari,out,12.0
7152353641,2014-09-16,send_money,out,177.0
7152353641,2014-09-16,buy_mpesa_credit,in,200.0
7152353641,2014-09-15,transfer_to_mshwari,out,700.0
7152353641,2014-09-15,buy_mpesa_credit,in,700.0
7152353641,2014-09-14,transfer_to_mshwari,out,53.0
7152353641,2014-09-14,buy_mpesa_credit,in,53.0
7152353641,2014-09-14,transfer_to_mshwari,out,3900.0
7152353641,2014-09-14,transfer_from_mshwari,in,1000.0
7152353641,2014-09-09,buy_mpesa_credit,in,50.0
7152353641,2014-09-09,buy_mpesa_credit,in,50.0
7152353641,2014-09-07,transfer_to_mshwari,out,103.0
7152353641,2014-09-07,transfer_to_mshwari,out,103.0
7152353641,2014-09-07,send_money,out,227.0
7152353641,2014-09-07,buy_mpesa_credit,in,250.0
7152353641,2014-09-01,buy_mpesa_credit,in,62.0
7152353641,2014-08-30,buy_mpesa_credit,in,100.0
7152353641,2014-08-30,buy_mpesa_credit,in,750.0
7152353641,2014-08-27,transfer_to_mshwari,out,5.0
7152353641,2014-08-27,transfer_to_mshwari,out,1030.0
7152353641,2014-08-26,send_money,out,980.0000000000001
7152353641,2014-08-26,buy_mpesa_credit,in,1000.0
7152353641,2014-08-25,transfer_to_mshwari,out,17.0
7152353641,2014-08-25,send_money,out,100.0
7152353641,2014-08-25,buy_mpesa_credit,in,120.0
7152353641,2014-08-24,transfer_to_mshwari,out,1137.0
7152353641,2014-08-24,buy_mpesa_credit,in,1000.0
7152353641,2014-08-24,send_money,out,200.0
3933368676,2015-03-01,send_money,out,110.0
3933368676,2015-03-01,transfer_from_mshwari,in,150.0
3933368676,2015-02-28,transfer_to_mshwari,out,600.0
3933368676,2015-03-01,transfer_to_mshwari,out,1500.0
2724136679,2015-02-27,send_money,out,250.0
2724136679,2015-02-27,buy_mpesa_credit,in,250.0
2724136679,2015-02-27,buy_mpesa_credit,in,8000.0
2724136679,2015-02-26,send_money,out,229.99999999999997
2724136679,2015-02-23,send_money,out,4850.0
2724136679,2015-02-20,send_money,out,530.0
2724136679,2015-02-20,buy_mpesa_credit,in,600.0
2724136679,2015-02-17,buy_mpesa_credit,in,1000.0
2724136679,2015-02-11,buy_mpesa_credit,in,500.0
2724136679,2015-02-06,send_money,out,4000.0
2724136679,2015-01-31,send_money,out,527.0
2724136679,2015-01-31,buy_mpesa_credit,in,400.0
2724136679,2015-01-31,send_money,out,4000.0
2724136679,2015-01-29,send_money,out,527.0
2724136679,2015-01-27,buy_mpesa_credit,in,2500.0
2724136679,2015-01-26,buy_mpesa_credit,in,600.0
2724136679,2015-01-24,buy_mpesa_credit,in,3000.0
2724136679,2015-01-23,buy_mpesa_credit,in,630.0
2724136679,2015-01-17,buy_mpesa_credit,in,500.0
2724136679,2015-01-16,buy_mpesa_credit,in,500.0
2724136679,2015-01-15,buy_mpesa_credit,in,500.0
2724136679,2015-01-14,buy_mpesa_credit,in,500.0
2724136679,2015-01-10,buy_mpesa_credit,in,600.0
2724136679,2015-01-09,buy_mpesa_credit,in,3200.0
2724136679,2015-01-09,buy_mpesa_credit,in,1000.0
2724136679,2015-01-08,buy_mpesa_credit,in,1450.0
2724136679,2015-01-07,send_money,out,227.0
2724136679,2015-01-07,buy_mpesa_credit,in,3000.0
2724136679,2015-01-07,buy_mpesa_credit,in,3000.0
2724136679,2015-01-05,buy_mpesa_credit,in,1250.0
7769459042,2015-03-26,buy_mpesa_credit,in,10300.0
7769459042,2015-03-26,buy_mpesa_credit,in,1030.0
7769459042,2015-03-25,buy_mpesa_credit,in,100.0
7769459042,2015-03-22,buy_mpesa_credit,in,750.0
7769459042,2015-03-18,send_money,out,1250.0
7769459042,2015-03-18,buy_mpesa_credit,in,50.0
7769459042,2015-03-18,buy_mpesa_credit,in,300.0
7769459042,2015-03-18,buy_mpesa_credit,in,600.0
7769459042,2015-03-16,send_money,out,1100.0
7769459042,2015-03-16,buy_mpesa_credit,in,400.0
7769459042,2015-03-16,buy_mpesa_credit,in,500.0
7769459042,2015-03-16,buy_mpesa_credit,in,300.0
7769459042,2015-03-14,transfer_from_mshwari,in,300.0
7769459042,2015-03-12,send_money,out,10000.0
7769459042,2015-03-12,transfer_from_mshwari,in,10100.0
7769459042,2015-03-12,transfer_to_mshwari,out,10000.0
7769459042,2015-03-12,buy_mpesa_credit,in,10000.0
7769459042,2015-03-12,buy_mpesa_credit,in,4065.9999999999995
7769459042,2015-03-11,transfer_from_mshwari,in,20.0
7769459042,2015-03-11,transfer_to_mshwari,out,420.0
7769459042,2015-03-11,buy_mpesa_credit,in,400.0
7769459042,2015-03-11,buy_mpesa_credit,in,160.0
7769459042,2015-03-08,buy_mpesa_credit,in,150.0
7769459042,2015-03-05,send_money,out,530.0
7769459042,2015-03-05,buy_mpesa_credit,in,5000.0
7769459042,2015-03-02,buy_mpesa_credit,in,11200.0
7769459042,2015-02-28,buy_mpesa_credit,in,50.0
7769459042,2015-02-28,buy_mpesa_credit,in,1520.0
7769459042,2015-02-24,buy_mpesa_credit,in,300.0
7769459042,2015-02-24,buy_mpesa_credit,in,3000.0
5275535713,2015-03-05,buy_mpesa_credit,in,1027.0
5275535713,2015-03-09,buy_mpesa_credit,in,1000.0
5275535713,2015-03-09,send_money,out,3027.0
5275535713,2015-03-05,send_money,out,2027.0
5275535713,2015-03-21,send_money,out,1200.0
5275535713,2015-03-03,transfer_to_mshwari,out,1500.0
5275535713,2015-03-09,buy_mpesa_credit,in,1400.0
5275535713,2015-03-07,buy_mpesa_credit,in,4000.0
5275535713,2015-03-05,transfer_from_mshwari,in,200.0
5275535713,2015-03-05,transfer_from_mshwari,in,2000.0
5275535713,2015-03-01,transfer_to_mshwari,out,1000.0
5275535713,2015-03-17,buy_mpesa_credit,in,500.0
5275535713,2015-03-14,buy_mpesa_credit,in,50.0
5275535713,2015-03-14,buy_mpesa_credit,in,1000.0
5275535713,2015-03-05,send_money,out,527.0
5275535713,2015-03-04,transfer_to_mshwari,out,1200.0
5275535713,2015-03-21,send_money,out,500.0
5275535713,2015-03-01,buy_mpesa_credit,in,1000.0
5275535713,2015-03-07,send_money,out,2027.0
5275535713,2015-03-14,send_money,out,1027.0
5275535713,2015-03-05,transfer_to_mshwari,out,898.0
5275535713,2015-03-31,transfer_to_mshwari,out,1500.0
5275535713,2015-04-02,buy_mpesa_credit,in,6500.0
5275535713,2015-04-02,transfer_to_mshwari,out,7200.0
5275535713,2015-04-11,buy_mpesa_credit,in,200.0
5275535713,2015-04-12,send_money,out,400.0
5275535713,2015-04-13,buy_mpesa_credit,in,1000.0
5275535713,2015-04-13,send_money,out,527.0
5275535713,2015-04-22,send_money,out,500.0
5275535713,2015-04-21,buy_mpesa_credit,in,8000.0
9767557484,2015-05-11,transfer_from_mshwari,in,2500.0
9767557484,2015-05-05,buy_mpesa_credit,in,1500.0
9767557484,2015-05-02,buy_mpesa_credit,in,1000.0
9767557484,2015-05-12,transfer_from_mshwari,in,50.0
9767557484,2015-05-12,transfer_from_mshwari,in,700.0
9767557484,2015-05-10,transfer_to_mshwari,out,3854.0
9767557484,2015-05-02,send_money,out,720.0
9767557484,2015-05-12,transfer_from_mshwari,in,50.0
9767557484,2015-05-18,transfer_from_mshwari,in,200.0
9767557484,2015-05-18,transfer_to_mshwari,out,20.0
9767557484,2015-05-15,transfer_from_mshwari,in,35.0
9767557484,2015-05-17,transfer_from_mshwari,in,1520.0
9767557484,2015-05-14,transfer_from_mshwari,in,558.0
9767557484,2015-05-15,transfer_to_mshwari,out,3035.0
9767557484,2015-05-21,transfer_from_mshwari,in,150.0
9767557484,2015-05-21,transfer_from_mshwari,in,934.9999999999999
9767557484,2015-06-04,send_money,out,330.0
9767557484,2015-06-04,send_money,out,7500.000000000001
9767557484,2015-06-03,send_money,out,330.0
9767557484,2015-06-06,buy_mpesa_credit,in,2000.0
9767557484,2015-06-17,transfer_from_mshwari,in,7400.000000000001
9767557484,2015-06-04,send_money,out,330.0
9767557484,2015-06-10,buy_mpesa_credit,in,1300.0
9767557484,2015-06-16,transfer_to_mshwari,out,8000.0
9767557484,2015-06-16,buy_mpesa_credit,in,8000.0
9767557484,2015-07-02,transfer_from_mshwari,in,100.0
9767557484,2015-07-18,send_money,out,300.0
9767557484,2015-06-28,transfer_from_mshwari,in,2030.0
9767557484,2015-07-30,buy_mpesa_credit,in,3500.0
9767557484,2015-07-23,buy_mpesa_credit,in,5000.0
8155541862,2015-04-06,send_money,out,1030.0
8155541862,2015-04-15,buy_mpesa_credit,in,2200.0
8155541862,2015-04-06,send_money,out,320.0
8155541862,2013-06-13,buy_mpesa_credit,in,2030.0
8155541862,2015-03-12,send_money,out,330.0
8155541862,2015-04-13,buy_mpesa_credit,in,16000.0
8155541862,2015-04-11,buy_mpesa_credit,in,21000.0
8155541862,2015-04-07,send_money,out,5000.0
8155541862,2015-03-26,transfer_from_mshwari,in,600.0
8155541862,2015-03-26,send_money,out,170.0
8155541862,2015-04-02,send_money,out,15150.0
8155541862,2015-03-25,send_money,out,450.0
3082010991,2015-06-28,send_money,out,527.0
3082010991,2015-03-19,buy_mpesa_credit,in,6000.0
3082010991,2015-05-03,send_money,out,100.0
3082010991,2015-04-11,transfer_from_mshwari,in,
3082010991,2015-04-14,buy_mpesa_credit,in,1000.0
3082010991,2015-04-08,send_money,out,2100.0
3082010991,2015-04-22,send_money,out,10.0
3082010991,2015-03-05,buy_mpesa_credit,in,1100.0
3082010991,2015-05-20,send_money,out,327.0
3082010991,2015-03-19,buy_mpesa_credit,in,1000.0
3082010991,2015-05-16,send_money,out,500.0
3082010991,2015-02-23,send_money,out,400.0
3082010991,2015-05-10,send_money,out,400.0
3082010991,2015-04-22,transfer_to_mshwari,out,9.0
3082010991,2015-04-10,transfer_to_mshwari,out,530.0
3082010991,2015-06-12,send_money,out,327.0
3082010991,2015-06-15,send_money,out,10.0
3082010991,2015-06-08,send_money,out,10100.0
3082010991,2015-04-24,buy_mpesa_credit,in,100.0
3082010991,2015-04-21,send_money,out,280.0
3082010991,2015-02-23,send_money,out,1500.0
3082010991,2015-03-05,send_money,out,1027.0
3082010991,2015-05-21,send_money,out,2500.0
3082010991,2015-04-15,transfer_from_mshwari,in,160.0
3082010991,2015-06-06,send_money,out,627.0
3082010991,2015-04-21,buy_mpesa_credit,in,627.0
3082010991,2015-05-19,send_money,out,200.0
3082010991,2015-04-09,buy_mpesa_credit,in,250.0
3082010991,2015-06-29,send_money,out,300.0
3082010991,2015-05-03,send_money,out,120.0
6896652654,2015-06-08,send_money,out,527.0
6896652654,2015-07-06,send_money,out,2000.0
6896652654,2015-04-07,send_money,out,2030.0
6896652654,2015-06-03,send_money,out,7500.000000000001
6896652654,2015-05-27,send_money,out,530.0
6896652654,2015-04-15,transfer_from_mshwari,in,175.0
6896652654,2015-04-24,buy_mpesa_credit,in,11000.0
6896652654,2014-10-27,send_money,out,427.0
6896652654,2015-07-06,send_money,out,3050.0
6896652654,2015-04-24,send_money,out,10200.0
6896652654,2015-06-29,buy_mpesa_credit,in,2000.0
6896652654,2015-04-24,send_money,out,630.0
6896652654,2015-07-08,buy_mpesa_credit,in,1700.0
6896652654,2015-06-08,send_money,out,527.0
6896652654,2015-07-06,send_money,out,1500.0
6896652654,2015-04-15,send_money,out,3050.0
6896652654,2015-04-21,buy_mpesa_credit,in,1050.0
6896652654,2015-07-06,send_money,out,1500.0
6896652654,2015-07-08,send_money,out,7500.000000000001
6896652654,2015-04-07,send_money,out,1030.0
6896652654,2015-07-01,send_money,out,500.0
6896652654,2015-05-07,buy_mpesa_credit,in,100.0
6896652654,2015-04-15,buy_mpesa_credit,in,3050.0
6896652654,2015-06-15,send_money,out,527.0
6896652654,2015-05-27,buy_mpesa_credit,in,500.0
6896652654,2015-06-07,send_money,out,1030.0
6896652654,2015-05-07,send_money,out,1030.0
6896652654,2015-07-01,send_money,out,530.0
6896652654,2015-06-03,send_money,out,3050.0
6896652654,2015-06-03,send_money,out,1530.0
8397994357,2014-07-07,send_money,out,527.0
8397994357,2014-07-07,send_money,out,4000.0
8397994357,2014-07-04,buy_mpesa_credit,in,1030.0
8397994357,2014-07-04,send_money,out,970.0
8397994357,2014-07-04,buy_mpesa_credit,in,1000.0
8397994357,2014-07-04,send_money,out,500.0
8397994357,2014-07-04,send_money,out,500.0
8397994357,2014-06-30,send_money,out,1030.0
8751507835,2014-10-24,buy_mpesa_credit,in,500.0
8751507835,2014-10-24,send_money,out,450.0
8751507835,2014-10-25,buy_mpesa_credit,in,1580.0
8751507835,2014-10-26,send_money,out,530.0
8751507835,2014-10-27,buy_mpesa_credit,in,1000.0
8751507835,2014-10-27,send_money,out,2050.0
8751507835,2014-10-27,send_money,out,430.0
8751507835,2014-10-29,send_money,out,2855.0
8751507835,2014-10-30,buy_mpesa_credit,in,200.0
8751507835,2014-10-31,buy_mpesa_credit,in,5100.0
8751507835,2014-11-01,send_money,out,530.0
8751507835,2014-11-07,send_money,out,325.0
8751507835,2014-11-10,buy_mpesa_credit,in,20000.0
8751507835,2014-11-10,send_money,out,1400.0
8751507835,2014-11-11,send_money,out,5100.0
8751507835,2014-11-17,buy_mpesa_credit,in,500.0
8751507835,2014-11-17,send_money,out,430.0
8751507835,2014-11-17,buy_mpesa_credit,in,300.0
8751507835,2014-11-19,buy_mpesa_credit,in,5000.0
8751507835,2014-11-19,send_money,out,5100.0
8751507835,2014-11-19,buy_mpesa_credit,in,500.0
8751507835,2014-11-19,send_money,out,330.0
8751507835,2014-11-21,send_money,out,4035.0000000000005
8751507835,2014-11-21,buy_mpesa_credit,in,5200.0
8751507835,2014-11-21,send_money,out,5116.0
8751507835,2014-11-22,buy_mpesa_credit,in,3100.0
8751507835,2014-11-22,send_money,out,3045.0
8751507835,2014-11-25,buy_mpesa_credit,in,560.0
8751507835,2014-11-25,send_money,out,530.0
8751507835,2014-11-26,buy_mpesa_credit,in,229.99999999999997
7650974066,2015-03-02,buy_mpesa_credit,in,1500.0
7650974066,2015-02-27,send_money,out,1000.0
7650974066,2015-02-27,send_money,out,377.0
7650974066,2015-02-27,send_money,out,1227.0
7650974066,2015-02-27,send_money,out,25200.0
7650974066,2015-02-27,buy_mpesa_credit,in,28000.0
7650974066,2015-02-25,send_money,out,23390.0
7650974066,2015-02-25,buy_mpesa_credit,in,4500.0
7650974066,2015-02-25,buy_mpesa_credit,in,5000.0
7650974066,2015-02-25,buy_mpesa_credit,in,14000.0
7650974066,2015-02-24,send_money,out,327.0
7650974066,2015-02-24,buy_mpesa_credit,in,350.0
7650974066,2015-02-16,send_money,out,527.0
7650974066,2015-02-16,buy_mpesa_credit,in,550.0
7650974066,2015-02-09,transfer_from_mshwari,in,25.0
7650974066,2015-02-05,send_money,out,200.0
7650974066,2015-02-02,transfer_to_mshwari,out,8.0
7650974066,2015-01-29,send_money,out,400.0
7650974066,2015-01-29,send_money,out,25200.0
7650974066,2015-01-29,send_money,out,20100.0
7650974066,2015-01-26,send_money,out,530.0
7650974066,2015-01-25,transfer_to_mshwari,out,6.999999999999999
7650974066,2015-01-20,transfer_to_mshwari,out,5.0
7650974066,2015-01-18,send_money,out,427.0
7650974066,2015-01-17,send_money,out,1530.0
7650974066,2015-01-17,send_money,out,800.0
7650974066,2015-01-16,send_money,out,229.99999999999997
7650974066,2015-01-14,send_money,out,4050.0
7650974066,2015-01-10,send_money,out,1827.0000000000002
7650974066,2015-01-09,send_money,out,2027.0
5511522687,2015-03-16,buy_mpesa_credit,in,200.0
5511522687,2015-03-30,send_money,out,1530.0
5511522687,2015-03-30,send_money,out,530.0
5511522687,2015-04-02,buy_mpesa_credit,in,2100.0
5511522687,2015-05-04,buy_mpesa_credit,in,500.0
5511522687,2015-05-29,send_money,out,530.0
1497166208,2015-03-07,send_money,out,827.0
1497166208,2015-02-15,buy_mpesa_credit,in,2000.0
1497166208,2015-03-13,buy_mpesa_credit,in,2000.0
1497166208,2015-03-02,send_money,out,327.0
1497166208,2015-02-22,send_money,out,527.0
1497166208,2015-02-23,send_money,out,527.0
1497166208,2015-03-07,buy_mpesa_credit,in,2500.0
1497166208,2015-03-24,send_money,out,527.0
1497166208,2015-03-23,buy_mpesa_credit,in,3000.0
1497166208,2015-03-07,transfer_to_mshwari,out,1620.0
1497166208,2015-03-12,send_money,out,300.0
1497166208,2015-03-22,send_money,out,1027.0
1497166208,2015-03-13,send_money,out,2030.0
1497166208,2015-02-17,buy_mpesa_credit,in,5000.0
1497166208,2015-03-04,send_money,out,1027.0
1497166208,2015-03-07,send_money,out,2530.0
1497166208,2015-03-23,send_money,out,300.0
1497166208,2015-03-09,buy_mpesa_credit,in,1000.0
1497166208,2015-03-14,send_money,out,10200.0
1497166208,2015-03-03,send_money,out,527.0
1497166208,2015-03-23,send_money,out,527.0
1497166208,2015-03-12,buy_mpesa_credit,in,500.0
1497166208,2015-03-09,send_money,out,926.9999999999999
1497166208,2015-02-15,send_money,out,1527.0
1497166208,2015-03-25,send_money,out,2027.0
1497166208,2015-03-22,send_money,out,2140.0
1497166208,2015-03-20,send_money,out,1627.0
1497166208,2015-03-29,send_money,out,827.0
1497166208,2015-03-31,send_money,out,3550.0
1497166208,2015-03-31,send_money,out,2550.0
9588203897,2015-04-02,send_money,out,530.0
9588203897,2015-03-22,send_money,out,320.0
9588203897,2015-04-10,buy_mpesa_credit,in,2250.0
9588203897,2015-04-17,buy_mpesa_credit,in,4500.0
9588203897,2015-04-17,buy_mpesa_credit,in,350.0
9588203897,2015-04-20,send_money,out,229.99999999999997
9588203897,2015-04-24,send_money,out,500.0
9588203897,2015-04-24,send_money,out,200.0
9588203897,2015-04-27,buy_mpesa_credit,in,2000.0
9588203897,2015-04-29,buy_mpesa_credit,in,2380.0
9588203897,2015-05-04,buy_mpesa_credit,in,3060.0
5115392371,2015-04-02,send_money,out,7082.0
5115392371,2015-04-10,send_money,out,330.0
5115392371,2015-03-10,send_money,out,2000.0
5115392371,2015-03-16,send_money,out,2030.0
5115392371,2015-04-23,transfer_to_mshwari,out,4000.0
5115392371,2015-05-04,send_money,out,5000.0
5115392371,2015-05-04,send_money,out,7582.000000000001
5115392371,2015-04-24,send_money,out,430.0
5115392371,2015-03-04,send_money,out,2000.0
5115392371,2015-03-17,send_money,out,9000.0
5115392371,2015-04-20,send_money,out,3000.0
5115392371,2015-04-20,transfer_from_mshwari,in,2000.0
5115392371,2015-04-23,buy_mpesa_credit,in,10000.0
5115392371,2015-05-02,send_money,out,2030.0
5115392371,2015-04-29,buy_mpesa_credit,in,21000.0
5115392371,2015-04-03,send_money,out,630.0
5115392371,2015-04-01,send_money,out,229.99999999999997
5115392371,2015-04-29,transfer_from_mshwari,in,2000.0
5115392371,2015-05-05,send_money,out,330.0
5115392371,2015-03-28,send_money,out,5000.0
5115392371,2015-04-13,transfer_from_mshwari,in,500.0
5115392371,2015-04-11,send_money,out,420.0
5115392371,2015-05-01,buy_mpesa_credit,in,14000.0
5115392371,2015-03-04,send_money,out,5066.0
5115392371,2015-04-02,transfer_from_mshwari,in,2000.0
5115392371,2015-04-16,send_money,out,2000.0
5115392371,2015-04-22,transfer_from_mshwari,in,500.0
5115392371,2015-05-03,send_money,out,500.0
5115392371,2015-04-29,send_money,out,1000.0
5115392371,2015-04-02,send_money,out,1000.0
5843534196,2015-05-26,send_money,out,5060.0
5843534196,2015-05-26,send_money,out,2600.0
5843534196,2015-05-27,transfer_from_mshwari,in,400.0
5843534196,2015-05-26,send_money,out,5060.0
5843534196,2015-05-25,send_money,out,4030.0000000000005
5843534196,2015-05-26,send_money,out,2100.0
5843534196,2015-05-27,send_money,out,4060.0
5843534196,2015-06-03,send_money,out,727.0
5843534196,2015-06-08,buy_mpesa_credit,in,4500.0
5843534196,2015-06-10,send_money,out,430.0
5843534196,2015-06-30,send_money,out,3049.0
5843534196,2015-07-24,send_money,out,550.0
5843534196,2015-07-24,send_money,out,300.0
5843534196,2015-08-26,send_money,out,527.0
5843534196,2015-09-28,send_money,out,1027.0
5843534196,2015-10-15,transfer_from_mshwari,in,5000.0
5843534196,2015-10-16,send_money,out,1100.0
5843534196,2015-10-16,send_money,out,1027.0
5843534196,2015-10-16,send_money,out,1027.0
5843534196,2015-10-21,buy_mpesa_credit,in,1000.0
5843534196,2015-10-21,send_money,out,1027.0
5843534196,2015-10-23,transfer_from_mshwari,in,100.0
5843534196,2015-10-29,send_money,out,1300.0
5843534196,2015-10-31,send_money,out,8000.0
7748166377,2015-05-30,send_money,out,10000.0
7748166377,2015-06-11,buy_mpesa_credit,in,1600.0
7748166377,2015-06-05,buy_mpesa_credit,in,30000.000000000004
7748166377,2015-05-28,buy_mpesa_credit,in,20110.0
7748166377,2015-06-16,buy_mpesa_credit,in,40000.0
7748166377,2015-06-03,send_money,out,15000.000000000002
7748166377,2015-06-08,buy_mpesa_credit,in,30220.000000000004
7748166377,2015-05-27,send_money,out,10000.0
7748166377,2015-06-10,send_money,out,1027.0
7748166377,2015-06-12,buy_mpesa_credit,in,50110.0
7748166377,2015-06-05,send_money,out,30000.000000000004
7748166377,2015-06-11,send_money,out,45440.0
7748166377,2015-06-06,send_money,out,1800.0
7748166377,2015-06-14,send_money,out,1027.0
7748166377,2015-05-25,buy_mpesa_credit,in,40000.0
7748166377,2015-06-05,send_money,out,10000.0
7748166377,2015-05-29,buy_mpesa_credit,in,20200.0
7748166377,2015-06-11,send_money,out,30940.0
7748166377,2015-06-08,buy_mpesa_credit,in,70000.0
7748166377,2015-05-25,send_money,out,20000.0
7748166377,2015-05-25,send_money,out,35980.0
7748166377,2015-06-03,buy_mpesa_credit,in,8000.0
7748166377,2015-05-27,send_money,out,1527.0
7748166377,2015-05-25,buy_mpesa_credit,in,35100.0
7748166377,2015-05-25,buy_mpesa_credit,in,5000.0
7748166377,2015-06-12,send_money,out,15000.000000000002
7748166377,2015-06-05,send_money,out,10000.0
7748166377,2015-05-28,send_money,out,20000.0
7748166377,2015-06-10,buy_mpesa_credit,in,10000.0
7748166377,2015-06-10,send_money,out,527.0
8237091184,2015-05-08,buy_mpesa_credit,in,70000.0
8237091184,2015-07-20,send_money,out,450.0
8237091184,2015-06-26,send_money,out,12600.0
8237091184,2015-05-08,send_money,out,8000.0
8237091184,2015-06-05,buy_mpesa_credit,in,7000.0
8237091184,2015-07-17,send_money,out,3050.0
8237091184,2015-07-15,send_money,out,2550.0
8237091184,2015-05-08,send_money,out,427.0
8237091184,2015-06-08,send_money,out,1527.0
8237091184,2015-05-15,send_money,out,2027.0
8237091184,2015-06-26,send_money,out,1000.0
8237091184,2015-05-15,buy_mpesa_credit,in,12100.0
8237091184,2015-06-13,buy_mpesa_credit,in,2950.0
8237091184,2015-06-27,send_money,out,150.0
8237091184,2015-06-27,buy_mpesa_credit,in,10000.0
8237091184,2015-05-06,send_money,out,327.0
8237091184,2015-06-29,send_money,out,474.99999999999994
8237091184,2015-06-08,send_money,out,1027.0
8237091184,2015-06-26,buy_mpesa_credit,in,31000.0
8237091184,2015-07-14,buy_mpesa_credit,in,3200.0
8237091184,2015-06-17,buy_mpesa_credit,in,1020.0000000000001
8237091184,2015-06-27,send_money,out,600.0
8237091184,2015-05-11,send_money,out,10000.0
8237091184,2015-05-18,send_money,out,450.0
8237091184,2015-06-18,buy_mpesa_credit,in,3500.0
8237091184,2015-05-10,send_money,out,600.0
8237091184,2015-05-07,send_money,out,5100.0
8237091184,2015-06-26,buy_mpesa_credit,in,70000.0
8237091184,2015-05-27,buy_mpesa_credit,in,1000.0
8237091184,2015-06-30,transfer_from_mshwari,in,30.0
3110924673,2014-09-12,send_money,out,500.0
3110924673,2014-09-11,send_money,out,1030.0
3110924673,2014-09-11,send_money,out,700.0
3110924673,2014-09-11,send_money,out,500.0
3110924673,2014-09-11,send_money,out,1130.0
3110924673,2014-09-11,send_money,out,630.0
3110924673,2014-09-11,send_money,out,1310.0
3110924673,2014-09-11,send_money,out,770.0
3110924673,2014-09-09,send_money,out,350.0
3110924673,2014-09-09,send_money,out,600.0
3110924673,2014-09-09,send_money,out,5000.0
3110924673,2014-09-09,send_money,out,20000.0
3110924673,2014-09-08,send_money,out,20000.0
3110924673,2014-09-08,send_money,out,7000.0
3110924673,2014-09-08,send_money,out,500.0
3110924673,2014-09-07,send_money,out,1700.0
3110924673,2014-09-07,send_money,out,1200.0
3110924673,2014-09-06,send_money,out,980.0000000000001
3110924673,2014-09-06,send_money,out,2000.0
3110924673,2014-09-06,buy_mpesa_credit,in,4500.0
3110924673,2014-09-06,send_money,out,530.0
3110924673,2014-09-06,send_money,out,1030.0
3110924673,2014-09-06,send_money,out,1530.0
3110924673,2014-09-06,send_money,out,50000.0
3110924673,2014-09-04,send_money,out,2000.0
3110924673,2014-09-04,send_money,out,500.0
3110924673,2014-09-04,send_money,out,100.0
3110924673,2014-09-04,send_money,out,1200.0
3110924673,2014-09-02,send_money,out,1250.0
3110924673,2014-09-02,send_money,out,1200.0
1010631054,2015-03-02,send_money,out,1600.0
1010631054,2015-03-01,transfer_from_mshwari,in,400.0
1010631054,2015-02-23,transfer_to_mshwari,out,400.0
